pubdate,aid,arcurl,title,play,review,favorites,danmaku,like,duration_minutes
2022-12-02,903290989,http://www.bilibili.com/video/av903290989,《 坤 吒 闹 海 》,1169770,543,13103,3472,53459,4.02
2022-12-02,520784524,http://www.bilibili.com/video/av520784524,【第五人格】小黑子是吧,779797,567,12575,267,41370,0.45
2022-12-02,988261883,http://www.bilibili.com/video/av988261883,即使没有五官也能一眼认出来的人！这种时候不能少了我们坤坤！,2382116,247,2008,645,72176,1.53
2022-12-02,818337744,http://www.bilibili.com/video/av818337744,和平精英：盘点五个让人惊掉小坤坤的另类操作搞笑视频！,704408,17,34839,299,4257,2.97
2022-12-02,518351918,http://www.bilibili.com/video/av518351918,省流：   梦  泪   （但是小兵）,1063230,424,1558,91,45362,0.63
2022-12-02,903238908,http://www.bilibili.com/video/av903238908,球  王  姬  王,4044228,2343,92721,6224,408418,2.6
2022-12-03,348320573,http://www.bilibili.com/video/av348320573,小黑子！吃我一球！,1417832,146,25242,427,18597,6.35
2022-12-03,220863507,http://www.bilibili.com/video/av220863507,【坤坤子】不想要小黑子  1分鐘,719792,789,20336,471,48033,1.13
2022-12-03,220786300,http://www.bilibili.com/video/av220786300,【坤坤子】不想要小黑子 - 豎屏,2274122,2817,116446,1345,298290,0.35
2022-12-03,648352288,http://www.bilibili.com/video/av648352288,练习开关灯两年半，练出一只只因,7808206,646,63322,1404,119392,2.05
2022-12-04,690807061,http://www.bilibili.com/video/av690807061,“三首舞蹈，三个时代……”,5282756,2106,68471,7620,265628,1.85
2022-12-04,563354750,http://www.bilibili.com/video/av563354750,【穿越火线】小黑子必玩？感受下玩家自制的地图能有多有趣！,609224,302,5543,509,17551,7.2
2022-12-04,518340229,http://www.bilibili.com/video/av518340229,学校惊现ikun当众开团,930700,423,2270,189,38509,0.53
2022-12-04,775839161,http://www.bilibili.com/video/av775839161,“你管这叫世界杯主题曲？”,11668005,6264,309572,13143,968524,1.43
2022-12-04,988268943,http://www.bilibili.com/video/av988268943,元气坤坤子！唱跳love it 没有篮球！music～,841560,651,33869,511,74582,0.4
2022-12-05,733442261,http://www.bilibili.com/video/av733442261,请炉子吃鸡蛋,4918180,731,3528,344,104229,0.25
2022-12-05,903426489,http://www.bilibili.com/video/av903426489,本来挺喜欢Y的…,922600,271,2133,347,16450,0.38
2022-12-05,520878101,http://www.bilibili.com/video/av520878101,芹泽多摩雄和龙谷源治，你喜欢哪个？ 《热血高校》,1171019,324,1039,293,34200,2.92
2022-12-05,348452012,http://www.bilibili.com/video/av348452012,原来富士山也是小黑子🌚,435652,349,4849,233,54111,0.37
2022-12-05,733411922,http://www.bilibili.com/video/av733411922,臣妾要告发，皇上是小黑子,1730335,907,36324,1481,196631,1.7
2022-12-06,305909004,http://www.bilibili.com/video/av305909004,本来挺喜欢情绪挑战的,478044,1199,13868,643,47476,0.67
2022-12-06,518401927,http://www.bilibili.com/video/av518401927,小黑子巴西队露出鸡脚了吧,977076,879,4316,244,37975,0.27
2022-12-07,263458669,http://www.bilibili.com/video/av263458669,“2022年都快结束了，不会还有人喜欢看传统鬼畜吧”,7425461,5853,266307,6624,1186869,1.78
2022-12-07,945965850,http://www.bilibili.com/video/av945965850,是时候轮到真正的超级英雄登场了,1499828,317,1376,49,13164,0.25
2022-12-07,518473956,http://www.bilibili.com/video/av518473956,当老师让交体育课作业……,7467820,1697,22795,1050,526082,0.68
2022-12-07,263470843,http://www.bilibili.com/video/av263470843,奥特你太美！！！！,4616080,2384,87747,2772,217740,0.73
2022-12-07,348398829,http://www.bilibili.com/video/av348398829,你绝对想不到，原来早在2500年前就存在小黑子！！！,1397409,4,23412,4,3007,1.02
2022-12-07,220893663,http://www.bilibili.com/video/av220893663,海贼王1069话全图情报解读！黑暗猎手罗布路奇！白神路飞再次出击！蛋尖岛超级乱战，海军大将即将抵达战局！,694274,4366,761,1710,22672,4.93
2022-12-07,220974797,http://www.bilibili.com/video/av220974797,用AI绘画20遍只因会怎么样,623115,342,9587,863,34097,0.8
2022-12-07,903387898,http://www.bilibili.com/video/av903387898,本来还挺喜欢JOJO的,1321438,1731,17058,1055,162285,1.35
2022-12-07,860880431,http://www.bilibili.com/video/av860880431,（我的世界）坤坤模组，全不免费,1393261,64,47917,207,8293,2.13
2022-12-07,605915169,http://www.bilibili.com/video/av605915169,成鸡思汗西征,3054797,2142,55068,4528,197868,1.53
2022-12-08,306068038,http://www.bilibili.com/video/av306068038,“哪个鬼才教你这么二创的？DNA都拧成麻花了！”,1326076,459,15702,1226,78091,2.45
2022-12-08,221040429,http://www.bilibili.com/video/av221040429,坤坤希望你每天都开心,1265960,1091,19617,4529,125631,0.28
2022-12-08,733621422,http://www.bilibili.com/video/av733621422,电竞比赛暗藏玄只因？高校队伍里全是小黑子！解说：律师函警告,549590,10,6704,18,2580,1.47
2022-12-08,733504688,http://www.bilibili.com/video/av733504688,本来挺喜欢猫的,1062135,708,16668,459,90242,1.28
2022-12-08,263516652,http://www.bilibili.com/video/av263516652,本来挺喜欢喝蜜雪的,775417,401,5647,267,129663,0.32
2022-12-08,306019842,http://www.bilibili.com/video/av306019842,⚡蔡 罗 奥 特 曼⚡,1238167,1091,16444,809,69590,1.22
2022-12-08,605967824,http://www.bilibili.com/video/av605967824,今天你卤出鸡脚了吗？,1331245,20,6477,23,3137,1.05
2022-12-08,305918326,http://www.bilibili.com/video/av305918326,“坤坤的罪，只因?你太美！”,851797,1298,40751,2851,133991,1.82
2022-12-09,903591030,http://www.bilibili.com/video/av903591030,⚡nia↘你↗太↘美↗⚡,1880473,2340,59342,4505,227321,1.0
2022-12-09,988583841,http://www.bilibili.com/video/av988583841,《原坤》角色演示 –「钟坤：养鸡人」,1514923,1212,27551,1754,106160,1.93
2022-12-09,733573455,http://www.bilibili.com/video/av733573455,🐔本来挺喜欢Fall Out Boy的...🐔,7853046,4110,256676,8141,548557,1.52
2022-12-10,563506357,http://www.bilibili.com/video/av563506357,《省流区UP主》,3331186,908,12820,1768,273580,1.13
2022-12-10,606033256,http://www.bilibili.com/video/av606033256,再多看一眼就会爆炸,2953109,731,31688,238,262729,0.18
2022-12-10,563555982,http://www.bilibili.com/video/av563555982,【熊出没】答辩烧烤,747552,409,14092,2097,69559,2.92
2022-12-10,691028443,http://www.bilibili.com/video/av691028443,哆啦A梦，你个小黑子！！,1013273,137,17979,580,14009,2.92
2022-12-10,691106210,http://www.bilibili.com/video/av691106210,本来挺喜欢吃必胜客的,1023209,305,1341,152,18601,0.22
2022-12-10,521086458,http://www.bilibili.com/video/av521086458,练习金避一天vs练习金避两年半,577389,89,5165,297,1463,2.87
2022-12-10,861025034,http://www.bilibili.com/video/av861025034,[特效向]pvz大型纪录片《小黑子食品》，连蓝色妖姬僵尸品尝后都赞不绝口。,714149,92,26303,290,22516,1.2
2022-12-10,776014036,http://www.bilibili.com/video/av776014036,只 因 惊 魂,2202579,1191,46335,5207,205829,2.68
2022-12-10,563613060,http://www.bilibili.com/video/av563613060,都上天了还追我,549439,111,3323,364,36724,1.65
2022-12-11,476208800,http://www.bilibili.com/video/av476208800,《 新 牛 郎 织 女 》,667201,451,7885,2017,46750,2.97
2022-12-11,861235805,http://www.bilibili.com/video/av861235805,酱紫剪【2019无敌速通版】！！,2600777,1615,33915,1217,301545,1.37
2022-12-11,391185977,http://www.bilibili.com/video/av391185977,蔡徐坤两年半后再打篮球，多角度看纯路人偶遇只因哥邓超打篮球，厉不厉害你坤哥,485354,1092,537,930,4205,1.85
2022-12-11,733703745,http://www.bilibili.com/video/av733703745,本来挺喜欢MC的......,825334,349,9255,654,32855,0.92
2022-12-11,433722712,http://www.bilibili.com/video/av433722712,爱吃鸡的人运气都不会差，你说是吧，小黑子！,1521005,1,9577,2,1051,1.15
2022-12-11,476216913,http://www.bilibili.com/video/av476216913,坤坤自杀了,1050415,922,15330,730,176765,0.18
2022-12-11,518687718,http://www.bilibili.com/video/av518687718,本来挺喜欢希沃白板的，，，,3593589,1166,22736,453,213220,0.38
2022-12-12,691135826,http://www.bilibili.com/video/av691135826,本来挺喜欢北大校徽的,823930,290,1083,893,13080,0.5
2022-12-12,776215304,http://www.bilibili.com/video/av776215304,"哪个省的小黑子(ikun)最多,蔡徐坤粉丝",478869,732,12090,1927,7430,2.73
2022-12-12,733625014,http://www.bilibili.com/video/av733625014,小黑子的网课,2148445,26,49548,41,12905,1.07
2022-12-12,691132839,http://www.bilibili.com/video/av691132839,日本萝莉看《每年校运会都有一个接近神的》笑疯了,1014701,183,2821,847,22395,3.62
2022-12-13,391147350,http://www.bilibili.com/video/av391147350,蔡徐坤世界杯盛典全开麦演唱，看看只因哥唱功怎么样，厉不厉害你坤哥,427507,2705,834,1899,6371,3.75
2022-12-13,433651414,http://www.bilibili.com/video/av433651414,解说坤坤对阵普洱！仅仅几个集锦坤坤得分已经上双,5240484,2852,18130,2912,223983,1.1
2022-12-13,861203008,http://www.bilibili.com/video/av861203008,不好!买到真? 械键盘了,1214698,369,3875,405,25031,0.23
2022-12-13,306340908,http://www.bilibili.com/video/av306340908,只因日说法,743973,1077,25590,1428,56155,4.55
2022-12-14,306266529,http://www.bilibili.com/video/av306266529,【互动视频】一起来养成坤坤吧,682414,727,13016,3925,28087,6.68
2022-12-14,521362042,http://www.bilibili.com/video/av521362042,哪有人想看甜妹COS只因的,2162804,2898,12741,1586,268062,0.65
2022-12-14,648753546,http://www.bilibili.com/video/av648753546,狗∶谁TM往桶下边放鞭炮了？！,1445180,1339,24071,674,140893,0.38
2022-12-14,946282671,http://www.bilibili.com/video/av946282671,什么姿势的布洛芬效果好啊,3594487,3302,19087,2069,147259,1.97
2022-12-14,903864733,http://www.bilibili.com/video/av903864733,用【骰子】拼出了ikun之舞！,1872178,2067,41799,2100,285816,1.0
2022-12-14,476353460,http://www.bilibili.com/video/av476353460,本来挺喜欢上厕所的..,7827724,4640,75159,2708,364404,0.4
2022-12-14,518648216,http://www.bilibili.com/video/av518648216,夜市的坤坤飞饼？为养活家人边跳舞边做生意！努力的人都值得尊敬,2005991,2,13899,1,2747,1.12
2022-12-14,903660638,http://www.bilibili.com/video/av903660638,🐓又.....又要生小鸡了吗🐓,761905,1227,12304,742,51933,1.73
2022-12-15,903781186,http://www.bilibili.com/video/av903781186,本来挺喜欢世界杯主题曲的。。。,2510576,713,30190,1452,104728,1.78
2022-12-15,563852787,http://www.bilibili.com/video/av563852787,这是一条审核了8年的鬼畜视频,1595949,2662,49468,7000,185480,2.17
2022-12-15,563820270,http://www.bilibili.com/video/av563820270,清插兄弟,1542692,1028,19994,3315,118134,4.32
2022-12-15,733772956,http://www.bilibili.com/video/av733772956,我是一个挖掘机，我八成是,682834,298,424,124,18986,1.38
2022-12-15,476308633,http://www.bilibili.com/video/av476308633,解封后把人们都关系疯了，甚至是犯了坤瘾,543801,503,7620,192,76469,0.25
2022-12-15,476338197,http://www.bilibili.com/video/av476338197,我再也不敢了，ikun（模拟示波器，YYDS）,1088221,1081,6946,732,59808,1.02
2022-12-16,518799633,http://www.bilibili.com/video/av518799633,为千万ikun构建理论和实践体系，他如何让坤流重返巅峰？【ikun人物志：汤姆老师】,3164888,2106,42316,5733,196918,15.05
2022-12-16,521267400,http://www.bilibili.com/video/av521267400,本来挺喜欢布洛芬的,1223343,1065,6596,984,43356,1.25
2022-12-16,306367834,http://www.bilibili.com/video/av306367834,用泽野弘之打开《只因你太美》，燃到发烧！【钢琴】,3973086,4364,143553,5936,275605,3.62
2022-12-16,306278802,http://www.bilibili.com/video/av306278802,《只因你太浪漫》,935591,1478,21495,345,115538,0.48
2022-12-16,606305303,http://www.bilibili.com/video/av606305303,我本来挺喜欢这个灯牌的,687384,916,4041,328,40541,0.25
2022-12-16,433859818,http://www.bilibili.com/video/av433859818,AI识字？用AI绘画识别文字，原来AI也是小黑子,720007,51,11209,99,18636,1.18
2022-12-16,776277383,http://www.bilibili.com/video/av776277383,牛奶松饼|已加入CFC豪华早餐,1152968,652,22504,1014,138479,0.57
2022-12-16,818677404,http://www.bilibili.com/video/av818677404,小黑子竟然敢用激光笔射我家哥哥的眼睛！孙笑川莫名背锅,439924,227,1517,151,33212,1.12
2022-12-17,306406976,http://www.bilibili.com/video/av306406976,谁说B站半个ikun都凑不齐？黑子滚，真爱粉进,962956,2390,4968,6036,84093,1.48
2022-12-17,433946429,http://www.bilibili.com/video/av433946429,新室友。大佐欺负小帕帕，结果惨了。,1093851,60,25865,109,8583,1.43
2022-12-17,606476457,http://www.bilibili.com/video/av606476457,本来挺喜欢扫雷的,2186028,1360,25459,1734,174759,1.0
2022-12-17,648880411,http://www.bilibili.com/video/av648880411,一部国漫轰动了日本，在国内却鲜为人知，它出道即巅峰...,1161850,279,13077,117,30041,6.4
2022-12-18,518946516,http://www.bilibili.com/video/av518946516,HIP MEME，但是布洛芬,2607912,3044,73087,1738,250022,0.65
2022-12-18,776396383,http://www.bilibili.com/video/av776396383,本来挺喜欢公园地砖的……,763559,226,2313,274,22046,0.32
2022-12-18,903904256,http://www.bilibili.com/video/av903904256,会发光的坤坤,1209729,130,1359,129,23796,0.52
2022-12-19,988876281,http://www.bilibili.com/video/av988876281,用AI绘画15次只因会怎么样,2286161,690,9938,1362,94546,0.55
2022-12-19,946460538,http://www.bilibili.com/video/av946460538,随 地 答 辩,2389561,1099,41873,4659,157650,3.62
2022-12-19,691492394,http://www.bilibili.com/video/av691492394,【蔡徐坤】⚡赐我⚡,1234227,869,33964,1377,101904,1.92
2022-12-19,521426520,http://www.bilibili.com/video/av521426520,没想到静香也是小黑子...第二期！！,481939,251,3341,565,29698,3.43
2022-12-19,521490144,http://www.bilibili.com/video/av521490144,小黑子，真瞎投！梅焦羊食不食？！,522381,2164,6698,2746,98058,0.52
2022-12-19,861494602,http://www.bilibili.com/video/av861494602,鬼 畜 区 热 梗 大 回 顾【年度盘点2022】,1127545,887,16683,956,82502,1.9
2022-12-20,434049964,http://www.bilibili.com/video/av434049964,我阳性了是吧,2163579,1356,29705,3631,119251,2.4
2022-12-20,818941821,http://www.bilibili.com/video/av818941821,本来挺喜欢小鸟的,811415,294,1682,205,25108,0.22
2022-12-20,521422045,http://www.bilibili.com/video/av521422045,众人皆知，mhy是小黑子,726508,271,2827,407,54001,0.53
2022-12-20,306418643,http://www.bilibili.com/video/av306418643,⚡向 🐔 奔 去⚡,1063884,860,21655,1328,59786,2.02
2022-12-20,391595011,http://www.bilibili.com/video/av391595011,用布洛芬舞告别2022,1789476,793,22841,1135,224296,2.25
2022-12-20,776411754,http://www.bilibili.com/video/av776411754,化学老师：傻逼吧？？？,1350769,442,16566,1216,82251,1.17
2022-12-20,861617559,http://www.bilibili.com/video/av861617559,战 狠 I I I,4525324,2190,53604,4317,265592,2.27
2022-12-21,349018740,http://www.bilibili.com/video/av349018740,我的数值在你之上,1233154,266,1816,66,32614,0.28
2022-12-21,776562944,http://www.bilibili.com/video/av776562944,和平精英：盘点五个震惊坤坤的另类满级搞笑视频！,634690,317,33462,123,4644,3.05
2022-12-21,476562589,http://www.bilibili.com/video/av476562589,宝藏博主！画画不用太清晰！,3422265,2,29768,0,4615,1.1
2022-12-21,264121953,http://www.bilibili.com/video/av264121953,? ? 求 求 你 不 要 把 我 绳 之 以 法 ? ?,1119823,674,7579,2225,39308,7.57
2022-12-21,221620355,http://www.bilibili.com/video/av221620355,【全弹幕】鸡 你 太 美 官 方 M V,1125880,601,5668,12440,65472,2.9
2022-12-22,264109969,http://www.bilibili.com/video/av264109969,玩游戏也要内卷？来看看ikun们的日常。,2014933,2,26493,3,3069,1.2
2022-12-22,521506648,http://www.bilibili.com/video/av521506648,鸡 你 太 美 官 方 文 言 文 版,2051489,1199,100601,1917,130137,1.08
2022-12-22,306508777,http://www.bilibili.com/video/av306508777,娱乐躲猫猫：帮王二博、坤坤，羊笛躲避狗仔!,752438,1,800,0,63,1.45
2022-12-22,391540079,http://www.bilibili.com/video/av391540079,🐔赐我，但是只因你太美⚡,453402,180,6346,641,18870,2.15
2022-12-22,691534352,http://www.bilibili.com/video/av691534352,家里闹答辩了，这下忍不了了,3496841,998,21287,557,147801,0.57
